Removed Pin From Net: NetName=V_BATT Pin=BT1-1
Removed Pin From Net: NetName=VDD_5V Pin=C41-1
Removed Pin From Net: NetName=VDD_5VA Pin=C47-1
Removed Pin From Net: NetName=A_GND Pin=C47-2
Removed Pin From Net: NetName=VDD_5V Pin=D6-1
Removed Pin From Net: NetName=VDD_5VA Pin=J2-1
Removed Pin From Net: NetName=A_GND Pin=J2-4
Removed Pin From Net: NetName=LOAD_CELL_4 Pin=J2-5
Removed Pin From Net: NetName=LOAD_CELL_3 Pin=J2-6
Removed Pin From Net: NetName=LOAD_CELL_2 Pin=J2-7
Removed Pin From Net: NetName=LOAD_CELL_1 Pin=J2-8
Removed Pin From Net: NetName=GND Pin=J3-0
Removed Pin From Net: NetName=GND Pin=J3-0
Removed Pin From Net: NetName=VDD_5V Pin=J3-1
Removed Pin From Net: NetName=VDD_5V Pin=J3-2
Removed Pin From Net: NetName=VDD_5V Pin=J3-3
Removed Pin From Net: NetName=GND Pin=J3-4
Removed Pin From Net: NetName=VDD_3V3 Pin=J3-5
Removed Pin From Net: NetName=VDD_3V3 Pin=J3-6
Removed Pin From Net: NetName=VDD_3V3 Pin=J3-7
Removed Pin From Net: NetName=GND Pin=J3-8
Removed Pin From Net: NetName=GND Pin=J3-10
Removed Pin From Net: NetName=GND Pin=J3-12
Removed Pin From Net: NetName=GND Pin=J3-14
Removed Pin From Net: NetName=GND Pin=J3-18
Removed Pin From Net: NetName=I2C_SCL Pin=J3-19
Removed Pin From Net: NetName=I2C_SDA Pin=J3-20
Removed Pin From Net: NetName=GND Pin=J3-21
Removed Pin From Net: NetName=ESP32_GPIO0 Pin=J3-22
Removed Pin From Net: NetName=BTN2 Pin=J3-23
Removed Pin From Net: NetName=BTN1 Pin=J3-24
Removed Pin From Net: NetName=GND Pin=J6-2
Removed Pin From Net: NetName=GND Pin=J6-2
Removed Pin From Net: NetName=NetQ5_1 Pin=Q6-1
Removed Pin From Net: NetName=NetQ5_1 Pin=Q6-1
Removed Pin From Net: NetName=NetQ5_1 Pin=Q6-1
Removed Pin From Net: NetName=NetQ5_1 Pin=Q6-1
Removed Pin From Net: NetName=GND Pin=R60-1
Removed Pin From Net: NetName=DETECT_1 Pin=R60-2
Removed Pin From Net: NetName=GND Pin=R61-1
Removed Pin From Net: NetName=DETECT_2 Pin=R61-2
Removed Pin From Net: NetName=DETECT_1 Pin=R67-1
Removed Pin From Net: NetName=DETECT_2 Pin=R68-1
Removed Pin From Net: NetName=VDD_5V Pin=R78-2
Removed Pin From Net: NetName=V_BATT Pin=R92-1
Removed Pin From Net: NetName=GND Pin=R93-1
Removed Pin From Net: NetName=VDD_5V Pin=TP13-1
Removed Pin From Net: NetName=VDD_5V_FB Pin=TP15-1
Removed Pin From Net: NetName=GND Pin=U12-4
Removed Pin From Net: NetName=GND Pin=U12-5
Removed Pin From Net: NetName=VDD_5V Pin=U13-6
Removed Pin From Net: NetName=VDD_5V Pin=U13-7
Removed Pin From Net: NetName=VDD_5V_FB Pin=U17-8
Removed Pin From Net: NetName=VDD_5V_EN Pin=U17-9
Removed Pin From Net: NetName=DATAN/PGC Pin=U17-11
Removed Member From Class: ClassName=Regulation_Charging Member=BT1
Removed Member From Class: ClassName=Load_Cell_Acquisition Member=C62
Removed Member From Class: ClassName=Regulation_Charging Member=D7
Removed Member From Class: ClassName=Regulation_Charging Member=D10
Removed Member From Class: ClassName=Load_Cell_Biasing Member=J2
Removed Member From Class: ClassName=Processor Member=J6
Removed Member From Class: ClassName=Load_Cell_Acquisition Member=R54
Removed Member From Class: ClassName=Load_Cell_Biasing Member=R60
Removed Member From Class: ClassName=Load_Cell_Biasing Member=R61
Removed Member From Class: ClassName=Load_Cell_Biasing Member=R67
Removed Member From Class: ClassName=Load_Cell_Biasing Member=R68
Removed Member From Class: ClassName=Regulation_Charging Member=R92
Removed Member From Class: ClassName=Regulation_Charging Member=R93
Removed Member From Class: ClassName=Regulation_Charging Member=U15
Removed Member From Class: ClassName=50R Member=NetC2_2
Change Component Footprint: Designator=J3 Old Footprint=CONN,FFC,BOTTOM,24POS,0.5MM New Footprint=Conn,Spring,Piston,8Pos,Thru
Change Footprint: Cannot match pads with new footprint in component :Q5 Footprint:SOT23-3
Change Component Comment : Designator=J3 Old Comment=Conn,FFC,Bottom,24 Pin,0.5mm New Comment=Conn,Spring,Piston,8Pos,Thru
Change Component Comment : Designator=Q5 Old Comment=PMPB25ENEX New Comment=DMP2160U-7
Change Component Designator: OldDesignator=C22 NewDesignator=C23
Added Component: Designator=R63(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic Electronic Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "ERJ-2RKF10R0X"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "P10.0LCT-ND"; VariantName = "[No Variations]"
Added Component: Designator=R64(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic Electronic Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "ERJ-2RKF10R0X"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "P10.0LCT-ND"; VariantName = "[No Variations]"
Added Component: Designator=R65(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Stackpole Electronics Inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RMCF0402JT10K0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "DIgikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "RMCF0402JT10K0CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=R66(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Stackpole Electronics Inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RMCF0402JT10K0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "DIgikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "RMCF0402JT10K0CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=R87(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Stackpole Electronics Inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RMCF0402JT10K0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "DIgikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "RMCF0402JT10K0CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=R88(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Stackpole Electronics Inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RMCF0402JT10K0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "DIgikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "RMCF0402JT10K0CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=R89(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Stackpole Electronics Inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RMCF0402JT10K0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "DIgikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "RMCF0402JT10K0CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=R90(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Stackpole Electronics Inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RMCF0402JT10K0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "DIgikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "RMCF0402JT10K0CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=R91(RES,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Stackpole Electronics Inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RMCF0402JT10K0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "DIgikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "RMCF0402JT10K0CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=U13(sot23-5)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74lvc1g240"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "SN74LVC1G240DBVT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "296-32301-1-ND"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=ANT1-2
Added Pin To Net: NetName=GND Pin=ANT1-2
Added Pin To Net: NetName=GND Pin=C43-2
Added Pin To Net: NetName=GND Pin=C44-1
Added Pin To Net: NetName=GND Pin=C45-1
Added Pin To Net: NetName=A_GND Pin=C59-1
Added Pin To Net: NetName=VDD_5VA Pin=C59-2
Added Pin To Net: NetName=A_GND Pin=C60-1
Added Pin To Net: NetName=VDD_5VA Pin=C60-2
Added Pin To Net: NetName=A_GND Pin=C61-1
Added Pin To Net: NetName=VDD_5VA Pin=C61-2
Added Pin To Net: NetName=GND Pin=C63-1
Added Pin To Net: NetName=VDD_5V Pin=C63-2
Added Pin To Net: NetName=VDD_5V Pin=C69-1
Added Pin To Net: NetName=GND Pin=C69-2
Added Pin To Net: NetName=GND Pin=C70-1
Added Pin To Net: NetName=VDD_5V Pin=C70-2
Added Pin To Net: NetName=nSS_CONN Pin=D10-2
Added Pin To Net: NetName=VDD_5VA Pin=J3-1
Added Pin To Net: NetName=A_GND Pin=J3-4
Added Pin To Net: NetName=LOAD_CELL_4 Pin=J3-5
Added Pin To Net: NetName=LOAD_CELL_3 Pin=J3-6
Added Pin To Net: NetName=LOAD_CELL_2 Pin=J3-7
Added Pin To Net: NetName=LOAD_CELL_1 Pin=J3-8
Added Pin To Net: NetName=V_BATT Pin=J4-1
Added Pin To Net: NetName=VDD_5V Pin=Q5-3
Added Pin To Net: NetName=VDD_5V Pin=Q5-3
Added Pin To Net: NetName=GND Pin=Q7-2
Added Pin To Net: NetName=NetQ5_1 Pin=Q7-3
Added Pin To Net: NetName=DETECT_1 Pin=R63-1
Added Pin To Net: NetName=DETECT_2 Pin=R64-1
Added Pin To Net: NetName=GND Pin=R65-1
Added Pin To Net: NetName=DETECT_1 Pin=R65-2
Added Pin To Net: NetName=GND Pin=R66-1
Added Pin To Net: NetName=DETECT_2 Pin=R66-2
Added Pin To Net: NetName=VDD_5V Pin=R87-2
Added Pin To Net: NetName=NetQ5_1 Pin=R88-1
Added Pin To Net: NetName=A_GND Pin=R89-1
Added Pin To Net: NetName=V_BATT Pin=R91-2
Added Pin To Net: NetName=MP2615_VCC Pin=U10-4
Added Pin To Net: NetName=MP2615_VCC Pin=U10-5
Added Pin To Net: NetName=DATAP/PGD Pin=U13-2
Added Pin To Net: NetName=GND Pin=U13-3
Added Pin To Net: NetName=DATAN/PGC Pin=U13-4
Added Pin To Net: NetName=VDD_5V Pin=U13-5
Change Net Name : Old Net Name=NetC33_2 New Net Name=NetC34_2
Change Net Name : Old Net Name=NetC39_1 New Net Name=NetC41_1
Change Net Name : Old Net Name=NetC39_2 New Net Name=NetC41_2
Change Net Name : Old Net Name=NetC45_2 New Net Name=NetC47_2
Change Net Name : Old Net Name=NetC52_2 New Net Name=NetC62_2
Change Net Name : Old Net Name=NetC57_1 New Net Name=NetC67_1
Change Net Name : Old Net Name=NetC57_2 New Net Name=NetC67_2
Change Net Name : Old Net Name=NetC58_1 New Net Name=NetC68_1
Change Net Name : Old Net Name=NetC58_2 New Net Name=NetC68_2
Change Net Name : Old Net Name=NetC60_1 New Net Name=NetC53_1
Change Net Name : Old Net Name=NetC63_1 New Net Name=NetC40_1
Change Net Name : Old Net Name=NetD7_2 New Net Name=NetD5_2
Change Net Name : Old Net Name=NetD8_2 New Net Name=NetD12_2
Change Net Name : Old Net Name=NetD10_2 New Net Name=NetD6_2
Change Net Name : Old Net Name=NetL5_2 New Net Name=NetL6_2
Change Net Name : Old Net Name=NetQ7_1 New Net Name=NetQ6_1
Change Net Name : Old Net Name=NetR24_2 New Net Name=NetR25_2
Change Net Name : Old Net Name=NetR25_2 New Net Name=NetR24_2
Change Net Name : Old Net Name=NetR26_2 New Net Name=NetR27_2
Change Net Name : Old Net Name=NetR27_2 New Net Name=NetR26_2
Change Net Name : Old Net Name=NetR32_1 New Net Name=NetR34_1
Change Net Name : Old Net Name=NetR32_2 New Net Name=NetR32_1
Change Net Name : Old Net Name=NetR36_1 New Net Name=NetR35_1
Change Net Name : Old Net Name=NetR44_1 New Net Name=NetR45_1
Change Net Name : Old Net Name=NetR45_2 New Net Name=NetR44_2
Change Net Name : Old Net Name=NetR47_1 New Net Name=NetR48_1
Change Net Name : Old Net Name=NetR47_2 New Net Name=NetR46_1
Change Net Name : Old Net Name=NetR52_1 New Net Name=NetR49_1
Change Net Name : Old Net Name=NetR56_2 New Net Name=NetR54_2
Change Net Name : Old Net Name=NetR70_2 New Net Name=NetR77_2
Change Net Name : Old Net Name=NetR91_1 New Net Name=NetR85_1
Change Net Name : Old Net Name=NetR95_1 New Net Name=NetR95_2
Change Net Name : Old Net Name=NetU10_1 New Net Name=NetU9_1
Change Net Name : Old Net Name=NetU10_2 New Net Name=NetU9_2
Change Net Name : Old Net Name=VDD_5V_EN New Net Name=VDD_PIC_EN
Change Net Name : Old Net Name=VDD_5V_FB New Net Name=NetR74_1
Added Pin To Net: NetName=NetANT1_1 Pin=ANT1-1
Added Pin To Net: NetName=NetANT1_1 Pin=C2-2
Added Pin To Net: NetName=NetANT1_1 Pin=L1-2
Added Net: Name=NetANT1_1
Added Pin To Net: NetName=NetD10_1 Pin=D10-1
Added Pin To Net: NetName=NetD10_1 Pin=D11-1
Added Pin To Net: NetName=NetD10_1 Pin=U13-1
Added Net: Name=NetD10_1
Added Pin To Net: NetName=NetJ3_2 Pin=J3-2
Added Pin To Net: NetName=NetJ3_2 Pin=R63-2
Added Net: Name=NetJ3_2
Added Pin To Net: NetName=NetJ3_3 Pin=J3-3
Added Pin To Net: NetName=NetJ3_3 Pin=R64-2
Added Net: Name=NetJ3_3
Added Pin To Net: NetName=NetJ4_2 Pin=J4-2
Added Pin To Net: NetName=NetJ4_2 Pin=Q8-1
Added Pin To Net: NetName=NetJ4_2 Pin=Q8-1
Added Pin To Net: NetName=NetJ4_2 Pin=Q8-1
Added Pin To Net: NetName=NetJ4_2 Pin=Q8-1
Added Net: Name=NetJ4_2
Added Pin To Net: NetName=NetQ7_1 Pin=Q7-1
Added Pin To Net: NetName=NetQ7_1 Pin=R90-1
Added Net: Name=NetQ7_1
Added Pin To Net: NetName=NetQ8_2 Pin=Q8-2
Added Pin To Net: NetName=NetQ8_2 Pin=R91-1
Added Net: Name=NetQ8_2
Added Pin To Net: NetName=nSS_TX_EN Pin=D11-2
Added Pin To Net: NetName=nSS_TX_EN Pin=U14-11
Added Net: Name=nSS_TX_EN
Added Pin To Net: NetName=VDD_5V_EN Pin=R90-2
Added Pin To Net: NetName=VDD_5V_EN Pin=U14-9
Added Net: Name=VDD_5V_EN
Added Pin To Net: NetName=VDD_5V_FB Pin=R87-1
Added Pin To Net: NetName=VDD_5V_FB Pin=R89-2
Added Pin To Net: NetName=VDD_5V_FB Pin=TP19-1
Added Net: Name=VDD_5V_FB
Added Pin To Net: NetName=VDD_5VA_FB Pin=U1-8
Added Net: Name=VDD_5VA_FB
Added Pin To Net: NetName=VDD_PIC Pin=C43-1
Added Pin To Net: NetName=VDD_PIC Pin=C44-2
Added Pin To Net: NetName=VDD_PIC Pin=C45-2
Added Pin To Net: NetName=VDD_PIC Pin=C46-1
Added Pin To Net: NetName=VDD_PIC Pin=D9-1
Added Pin To Net: NetName=VDD_PIC Pin=Q5-2
Added Pin To Net: NetName=VDD_PIC Pin=R74-2
Added Pin To Net: NetName=VDD_PIC Pin=R88-2
Added Pin To Net: NetName=VDD_PIC Pin=TP11-1
Added Pin To Net: NetName=VDD_PIC Pin=U11-6
Added Pin To Net: NetName=VDD_PIC Pin=U11-7
Added Net: Name=VDD_PIC
Added Member To Class: ClassName=Processor Member=Component ANT1 2.45GHz
Added Member To Class: ClassName=Load_Cell_Acquisition Member=Component C34 10uF
Added Member To Class: ClassName=Regulation_Charging Member=Component C56 10uF
Added Member To Class: ClassName=Regulation_Charging Member=Component C57 10uF
Added Member To Class: ClassName=Regulation_Charging Member=Component C58 100uF
Added Member To Class: ClassName=Regulation_Charging Member=Component C61 10uF
Added Member To Class: ClassName=ShinStrap_Interface Member=Component C63 100nF
Added Member To Class: ClassName=ShinStrap_Interface Member=Component C69 100nF
Added Member To Class: ClassName=ShinStrap_Interface Member=Component C70 100nF
Added Member To Class: ClassName=Regulation_Charging Member=Component D8 PMEG4030EP,115
Added Member To Class: ClassName=Regulation_Charging Member=Component D9 PMEG4030EP,115
Added Member To Class: ClassName=ShinStrap_Interface Member=Component D10 1N4148WT
Added Member To Class: ClassName=ShinStrap_Interface Member=Component D11 1N4148WT
Added Member To Class: ClassName=Regulation_Charging Member=Component J4 Conn,JST,2Pin,2mm,SMD
Added Member To Class: ClassName=Regulation_Charging Member=Component Q8 PMPB25ENEX
Added Member To Class: ClassName=Load_Cell_Acquisition Member=Component R52 10k
Added Member To Class: ClassName=Peripherals_Main_Board Member=Component R63 10R
Added Member To Class: ClassName=Peripherals_Main_Board Member=Component R64 10R
Added Member To Class: ClassName=Peripherals_Main_Board Member=Component R65 10k
Added Member To Class: ClassName=Peripherals_Main_Board Member=Component R66 10k
Added Member To Class: ClassName=Regulation_Charging Member=Component R77 10k
Added Member To Class: ClassName=Regulation_Charging Member=Component R87 10k
Added Member To Class: ClassName=Regulation_Charging Member=Component R88 10k
Added Member To Class: ClassName=Regulation_Charging Member=Component R90 10k
Added Member To Class: ClassName=Regulation_Charging Member=Component R91 10k
Added Member To Class: ClassName=ShinStrap_Interface Member=Component U13 SN74LVC1G240DBVT
Added Member To Class: ClassName=50R Member=Wire NetANT1_1
